;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2016-02-29;1,061746;1,102757;5,490272;3,13587;2,512074;-7,495513;1,043867
2016-03-31;0,998157;1,043042;-13,844568;-3,6628;11,902822;-29,537297;1,020832
2016-04-30;1,013469;0,834456;-3,432651;-3,533;-16,765669;5,105631;0,994624
2016-05-31;0,985583;0,992377;-0,023429;3,288846;-5,916893;3,473155;0,998902
2016-06-30;0,991065;0,990332;0,391702;1,478025;2,065579;7,297288;1,010668
2016-07-31;1,006331;1,024728;-20,723682;-11,770392;4,168061;-4,993521;0,951163
2016-08-31;1,014164;1,060597;1,831083;3,104102;3,779804;-5,662244;1,041459
2016-09-30;0,984669;0,918279;17,039059;2,49486;-0,923561;-0,612295;1,006126
2016-10-31;1,002893;0,722247;-10,338543;-8,982108;-10,544035;-7,303077;0,938579
2016-11-30;0,992241;1,07675;3,136336;1,985479;8,889906;2,109986;1,022342
2016-12-31;1,016515;1,053843;-2,082491;0,6647;-3,616042;7,364355;1,011743
2017-01-31;1,004109;0,764172;-1,822411;-8,828942;0,440447;-2,514694;0,992581
2017-02-28;0,970829;0,987934;-3,605506;5,677181;-5,331442;5,639475;0,988523
2017-03-31;0,988027;1,004762;8,654455;4,301774;0,301529;12,010781;1,023634
2017-04-30;1,022799;1,07854;-2,350211;-7,792906;-11,980884;-21,547015;0,965442
2017-05-31;1,023993;0,976739;7,196475;6,085898;7,259612;-2,897397;1,028788
2017-06-30;0,995559;0,930034;3,510408;-2,352009;3,019857;-56,969022;1,002481
2017-07-31;0,988678;0,943852;-9,894041;-4,865775;4,480199;-30,566572;0,946447
2017-08-31;0,988841;1,021121;-1,546996;-0,030984;-4,728471;-15,261048;1,029374
2017-09-30;1,009555;1,015037;-1,104367;-3,204551;-1,623618;-8,665591;0,989442
2017-10-31;0,993429;1,113434;2,23431;1,656654;8,857057;-11,779062;0,99455
2017-11-30;1,01452;1,035341;12,844344;11,299063;-9,463035;-2,698878;1,037639
2017-12-31;1,002712;0,957889;3,4979;-0,052593;2,586796;-6,988591;0,965453
2018-01-31;0,987012;1,002226;-3,80455;4,427627;-2,299509;-8,693597;1,02002
2018-02-28;0,988502;0,932026;-4,653599;-6,010519;0,302535;-8,706182;0,9933
2018-03-31;1,017499;0,262578;0,348998;-0,643832;3,960678;-2,043123;1,01293
2018-04-30;1,012053;0,597583;1,429305;-0,102946;16,064159;1,556869;0,996147
2018-05-31;0,983141;0,911405;-0,880037;-1,594479;-3,601531;5,526366;1,002786
2018-06-30;1,008566;1,070334;-3,853727;-1,202376;1,029021;-7,200679;0,968108
2018-07-31;0,998535;1,018109;6,062332;4,684657;-1,461077;14,170126;1,00157
2018-08-31;0,995752;1,039306;22,32444;2,855881;-0,629114;5,026419;1,01252
2018-09-30;0,997116;0,999387;-4,151583;-4,315013;-5,210521;-7,697071;0,922902
2018-10-31;1,005287;1,001044;2,87504;3,303829;2,142967;0,502948;1,037006
2018-11-30;0,992285;0,912731;-1,11356;-0,799767;-1,840912;0,054483;1,022508
2018-12-31;0,99614;1,01734;0,977437;-1,57975;5,005257;-8,552989;0,96134
2019-01-31;1,00751;1,020507;2,05754;-0,393678;0,425169;2,888475;1,025696
2019-02-28;1,019124;1,069093;-0,824953;-0,341037;1,730546;-1,453934;0,997282
2019-03-31;0,995753;0,931168;-2,717924;0,44056;-14,140846;0,778116;0,960109
2019-04-30;0,982;0,94953;-3,014754;1,205738;4,351786;1,115245;1,077373
2019-05-31;0,771927;1,081962;1,602951;2,709799;-5,939658;-0,616058;1,011629
2019-06-30;0,799189;1,044629;-16,453785;-11,470961;-0,078451;8,308632;0,920505
2019-07-31;0,872585;0,965829;0,352402;10,428726;0,137988;-1,504159;1,032151
2019-08-31;0,937067;0,739908;9,543908;-4,909894;-0,001582;-0,87244;0,986019
2019-09-30;0,945698;0,97445;-0,396114;-0,999903;-0,344031;-2,012323;0,988813
2019-10-31;0,974481;0,945443;3,060991;3,315402;0,024605;1,495917;1,032555
2019-11-30;0,974452;1,007816;-5,008377;-2,572671;6,889426;-2,018149;0,971504
2019-12-31;0,964324;1,19826;-4,358099;-1,269995;-1,778743;1,437006;1,001794
2020-01-31;0,976976;1,050504;0,523191;3,117293;3,077918;5,151545;1,005474
2020-02-29;1,040945;0,956193;6,405609;1,499286;-4,371071;4,988863;0,996246
2020-03-31;0,956495;1,147468;-8,599653;-48,696772;-4,754272;-7,112952;0,971683
2020-04-30;0,63327;0,947293;-45,141101;-72,818648;8,877718;-8,545945;1,016301
2020-05-31;0,537573;1,025322;-30,045476;-30,691529;0,695841;-34,389671;0,906135
2020-06-30;0,812459;0,952465;-14,800814;-13,35538;-4,94828;-31,269273;1,029001
2020-07-31;0,875876;1,121173;-8,393959;-9,960985;1,7446;-5,376992;1,034691
2020-08-31;0,908324;0,97936;-14,127423;-7,528697;5,370298;-12,877652;0,965076
2020-09-30;0,929604;0,762622;-6,037891;-3,374889;4,042269;-4,203703;1,009587
2020-10-31;0,943643;0,968797;-27,570894;-15,362507;-9,767382;-1,740792;0,962023
2020-11-30;0,951086;1,184281;-2,232643;-2,117897;-5,772198;-7,549632;0,986423
2020-12-31;0,968593;1,02056;0,019015;-1,219929;1,519875;14,313228;1,040972
2021-01-31;1,001842;0,975461;-24,694726;-4,177611;-4,662957;-4,07989;0,946023
2021-02-28;0,984385;1,025827;-1,538585;-1,598978;3,680618;-1,648575;1,013192
2021-03-31;0,985101;1,025511;20,10977;3,960227;13,25496;4,647345;1,104743
2021-04-30;0,999633;0,363983;7,72358;-3,585149;0,770449;15,424842;1,003429
2021-05-31;1,002393;0,941598;-7,026675;-1,594616;17,232522;-4,541846;0,969124
2021-06-30;0,999537;0,993012;-0,498223;3,044696;0,654815;2,846997;1,018804
2021-07-31;0,987659;0,969183;-9,320163;-9,221091;-4,672458;-12,243774;0,983389
2021-08-31;0,998259;1,008263;5,10805;1,765406;-5,585896;-1,939138;1,008282
2021-09-30;0,994748;0,203712;-1,228082;0,776404;2,398242;-0,901474;1,00436
